dia,uso_disco_gb
9107,4391.54
9108,4320.96
9109,4569.13
9110,4315.57
9111,4642.16
9112,4343.77
9113,4463.51
9114,4147.39
9115,4225.01
9116,4430.31
9117,4591.14
9118,4389.7
9119,4204.55
9120,4538.66
9121,3723.69
9122,3899.99
9123,4381.07
9124,4229.02
9125,4364.58
9126,4241.41
9127,4357.58
9128,4041.55
9129,4358.38
9130,4455.68
9131,4507.79
9132,4689.4
9133,4285.61
9134,4292.88
9135,3882.78
9136,4109.8
9137,4187.54
9138,4472.05
9139,4092.97
9140,4414.93
9141,4233.08
9142,4193.43
9143,4291.21
9144,4145.44
9145,4137.24
9146,3846.24
9147,4179.5
9148,4126.95
9149,4119.17
9150,4332.74
9151,4388.42
9152,4291.45
9153,4466.26
9154,4370.79
9155,4172.34
9156,4134.46
9157,4312.12
9158,4372.18
9159,4560.89
9160,4514.13
9161,4118.75
9162,4219.6
9163,4396.65
9164,4487.79
9165,4458.76
9166,4230.11
9167,3958.66
9168,4017.39
9169,4308.33
9170,4324.68
9171,3995.95
9172,4257.58
9173,4392.06
9174,3985.3
9175,4501.19
9176,4162.95
9177,4536.96
9178,4128.23
9179,4016.01
9180,4146.34
9181,4229.71
9182,4163.15
9183,4203.0
9184,4329.1
9185,4214.14
9186,4238.6
9187,3863.67
9188,4344.08
9189,4234.67
9190,4623.38
9191,4041.3
9192,3843.29
9193,4398.05
9194,4336.47
9195,4027.37
9196,3908.72
9197,4609.87
9198,4582.16
9199,3691.28
9200,4155.32
9201,4640.64
9202,4152.14
9203,4149.27
9204,4197.2
9205,4006.18
9206,3873.24
9207,4503.61
9208,3842.58
9209,4320.54
9210,4467.04
9211,3933.41
9212,4054.25
9213,4543.0
9214,4388.04
9215,4125.73
9216,4541.86
9217,4543.29
9218,4329.57
9219,4062.91
9220,4174.55
9221,4334.88
9222,4226.81
9223,4484.86
9224,3921.32
9225,3929.88
9226,4313.02
9227,4159.86
9228,4129.35
9229,3869.13
9230,4277.97
9231,4261.9
9232,4423.69
9233,4290.59
9234,4245.01
9235,4544.64
9236,3976.36
9237,4399.19
9238,3895.32
9239,4086.02
9240,4000.96
9241,4457.09
9242,4263.96
9243,4276.27
9244,4026.96
9245,4211.78
9246,4106.28
9247,4368.75
9248,4055.18
9249,4585.85
9250,3899.71
9251,4098.7
9252,4666.56
9253,4184.44
9254,3983.91
9255,4334.8
9256,4176.6
9257,4094.69
9258,4035.75
9259,4918.99
9260,4229.53
9261,3847.55
9262,4629.14
9263,4427.95
9264,4113.7
9265,4076.08
9266,4443.56
9267,4233.74
9268,3850.6
9269,4699.35
9270,4192.35
9271,4633.62
9272,4584.46
9273,4064.17
9274,4529.34
9275,4144.93
9276,3867.75
9277,4197.65
9278,4385.94
9279,4189.84
9280,4225.85
9281,4557.7
9282,4321.23
9283,4104.7
9284,4458.18
9285,4343.41
9286,3722.63
9287,4397.01
9288,4389.11
9289,4304.65
9290,4504.21
9291,4147.34
9292,4378.27
9293,3943.87
9294,4395.3
9295,4748.93
9296,4075.92
9297,4130.07
9298,4141.89
9299,4334.25
9300,4062.15
9301,4401.69
9302,4499.36
9303,4428.42
9304,3902.8
9305,4534.6
9306,4521.84
9307,4497.8
9308,4393.78
9309,4359.35
9310,4545.35
9311,4749.38
9312,4092.68
9313,4557.15
9314,4291.6
9315,4282.13
9316,3961.18
9317,4247.59
9318,4085.27
9319,4207.58
9320,4063.12
9321,4211.9
9322,4222.12
9323,4337.45
9324,3946.91
9325,3986.02
9326,4399.38
9327,4134.97
9328,4563.08
9329,4369.51
9330,4457.12
9331,4641.23
9332,4248.65
9333,4188.61
9334,4519.44
9335,4437.15
9336,4278.4
9337,4639.53
9338,4273.61
9339,4330.04
9340,4327.85
9341,4109.94
9342,4341.62
9343,4643.44
9344,4426.45
9345,4332.35
9346,4288.74
9347,4401.74
9348,4497.89
9349,4466.23
9350,4251.68
9351,4402.15
9352,4438.04
9353,4098.75
9354,4367.73
9355,3835.99
9356,4440.44
9357,4481.51
9358,4501.88
9359,4241.3
9360,4402.6
9361,4657.76
9362,4655.88
9363,4326.69
9364,4365.63
9365,4588.04
9366,3991.84
9367,4261.34
9368,4640.71
9369,4558.84
9370,4420.86
9371,3992.94
9372,4326.0
9373,4203.08
9374,4413.93
9375,4153.85
9376,4104.87
9377,3867.93
9378,4619.22
9379,4249.22
9380,4376.9
9381,4340.94
9382,4098.04
9383,4054.71
9384,4113.13
9385,4178.04
9386,4427.45
9387,4162.37
9388,4743.59
9389,4579.71
9390,4530.17
9391,4318.61
9392,4692.34
9393,4297.05
9394,4340.16
9395,4386.58
9396,4508.53
9397,4494.15
9398,4240.56
9399,4227.79
9400,4496.19
9401,4513.85
9402,4261.04
9403,3988.75
9404,4304.44
9405,4494.7
9406,4765.15
9407,4079.47
9408,4256.15
9409,4265.09
9410,4664.24
9411,4346.97
9412,4148.12
9413,4483.49
9414,4263.86
9415,4077.04
9416,4153.24
9417,4753.8
9418,4445.87
9419,4383.17
9420,4301.91
9421,4426.19
9422,4423.92
9423,4427.1
9424,4387.04
9425,4559.73
9426,4366.98
9427,4138.74
9428,4222.69
9429,3910.94
9430,4826.53
9431,4561.05
9432,4174.77
9433,4300.46
9434,4219.8
9435,4718.15
9436,4041.82
9437,4392.8
9438,4342.31
9439,4556.44
9440,4344.24
9441,3966.78
9442,4311.53
9443,4147.26
9444,4387.98
9445,4697.89
9446,3973.32
9447,4188.34
9448,4245.34
9449,4284.87
9450,4541.58
9451,4333.3
9452,4468.39
9453,4230.89
9454,4426.83
9455,4552.44
9456,4207.9
9457,4554.15
9458,4388.06
9459,4615.39
9460,4330.99
9461,4464.55
9462,4368.62
9463,4356.37
9464,4437.95
9465,4501.89
9466,4094.23
9467,4707.67
9468,3955.75
9469,4224.6
9470,4359.96
9471,4476.15
9472,4742.48
9473,3958.32
9474,4267.32
9475,3897.87
9476,4391.42
9477,4446.72
9478,4748.52
9479,4413.11
9480,4624.51
9481,4519.83
9482,4287.47
9483,4065.47
9484,4450.63
9485,4047.37
9486,4684.59
9487,4352.13
9488,4662.64
9489,4280.34
9490,4451.92
9491,4438.78
9492,4381.11
9493,4293.01
9494,4481.96
9495,4181.17
9496,4116.9
9497,4677.58
9498,4560.22
9499,4409.6
9500,4775.41
9501,4334.28
9502,4698.08
9503,4436.46
9504,4162.69
9505,4819.44
9506,4624.03
9507,4370.5
9508,4564.72
9509,4306.82
9510,4588.92
9511,3853.7
9512,4167.42
9513,4624.56
9514,4344.27
9515,4449.16
9516,4094.52
9517,4824.8
9518,4675.08
9519,4357.7
9520,4311.55
9521,4639.67
9522,4857.8
9523,4623.24
9524,4901.95
9525,4195.54
9526,4219.51
9527,4135.53
9528,4508.52
9529,4448.17
9530,4373.79
9531,4593.83
9532,4690.93
9533,4061.31
9534,4273.92
9535,4598.11
9536,4304.34
9537,4229.3
9538,4644.79
9539,4117.96
9540,4344.1
9541,4488.53
9542,4282.81
9543,4593.26
9544,4284.84
9545,4737.05
9546,4386.97
9547,4569.5
9548,4587.03
9549,4273.69
9550,3948.38
9551,4500.37
9552,4434.91
9553,4545.83
9554,4367.55
9555,4321.42
9556,4879.04
9557,4084.29
9558,4588.77
9559,4290.28
9560,4345.29
9561,4350.01
9562,4239.35
9563,4553.85
9564,4741.5
9565,4531.63
9566,4448.32
9567,4199.79
9568,4543.67
9569,4918.67
9570,4339.53
9571,4341.06
9572,4299.22
9573,4316.04
9574,3801.13
9575,4521.28
9576,4236.03
9577,4061.78
9578,4602.17
9579,4183.36
9580,4353.63
9581,4766.46
9582,4109.96
9583,4082.22
9584,4494.32
9585,4695.85
9586,4074.04
9587,4527.29
9588,4567.33
9589,3964.63
9590,4617.92
9591,4636.21
9592,4365.17
9593,4722.95
9594,4696.93
9595,4461.31
9596,4335.07
9597,4216.4
9598,4430.52
9599,4569.71
9600,4365.94
9601,3938.42
9602,4730.74
9603,4484.81
9604,4355.07
9605,4638.07
9606,4791.01
9607,3803.05
9608,4542.81
9609,4118.13
9610,4558.52
9611,4474.18
9612,4590.63
9613,4331.8
9614,4018.35
9615,4343.86
9616,4540.15
9617,4679.62
9618,4180.39
9619,4683.18
9620,4300.99
9621,4532.25
9622,4333.41
9623,4491.97
9624,4654.55
9625,4170.94
9626,4296.37
9627,4494.41
9628,5001.25
9629,4255.85
9630,4919.57
9631,4911.87
9632,4432.17
9633,4386.74
9634,4297.2
9635,4440.17
9636,4134.83
9637,4439.23
9638,4799.07
9639,4317.95
9640,4403.01
9641,4069.82
9642,4544.36
9643,4519.77
9644,4474.35
9645,4410.72
9646,4393.82
9647,4575.81
9648,4455.02
9649,4534.01
9650,4511.61
9651,4719.6
9652,4618.06
9653,4507.91
9654,4811.19
9655,4560.76
9656,4763.32
9657,4604.31
9658,4045.31
9659,4764.64
9660,4497.88
9661,4455.58
9662,4532.17
9663,4389.54
9664,4520.67
9665,4334.03
9666,4760.81
9667,4444.2
9668,4383.2
9669,4259.75
9670,4532.9
9671,4514.7
9672,4561.14
9673,4238.17
9674,4107.51
9675,4616.67
9676,4813.37
9677,4240.18
9678,4838.21
9679,4540.41
9680,4474.39
9681,4385.63
9682,4160.6
9683,4703.0
9684,4300.61
9685,4300.1
9686,4705.31
9687,4048.98
9688,4131.53
9689,4475.91
9690,4547.5
9691,4591.69
9692,4412.45
9693,5059.92
9694,4430.24
9695,4430.03
9696,4301.13
9697,4511.96
9698,4624.59
9699,4759.51
9700,4144.77
9701,4429.25
9702,4587.95
9703,4620.46
9704,4488.3
9705,4611.17
9706,4302.89
9707,4844.06
9708,4715.37
9709,4181.8
9710,4243.89
9711,4250.78
9712,4645.28
9713,4197.35
9714,4415.68
9715,4595.63
9716,4477.08
9717,4551.79
9718,4249.61
9719,4629.45
9720,4353.91
9721,4420.29
9722,4549.21
9723,4518.9
9724,4501.28
9725,4324.77
9726,4428.27
9727,4497.65
9728,4183.46
9729,4392.38
9730,4587.07
9731,4207.12
9732,4763.62
9733,4789.9
9734,4215.84
9735,4810.9
9736,4468.4
9737,4597.26
9738,4388.64
9739,4713.42
9740,4595.77
9741,4317.45
9742,4237.71
9743,4170.74
9744,4547.74
9745,4636.03
9746,4654.41
9747,4479.2
9748,4242.28
9749,4351.23
9750,4770.76
9751,4397.24
9752,4541.16
9753,4263.11
9754,4586.19
9755,4405.19
9756,4749.32
9757,4687.37
9758,4397.85
9759,4482.61
9760,4386.1
9761,4188.18
9762,4317.01
9763,4558.63
9764,4588.11
9765,4548.19
9766,4445.77
9767,4728.31
9768,4530.12
9769,4676.71
9770,4111.28
9771,3620.87
9772,4582.23
9773,4192.36
9774,4469.76
9775,4449.74
9776,4881.85
9777,4611.03
9778,4557.99
9779,4711.76
9780,4605.18
9781,4416.89
9782,4766.68
9783,4268.82
9784,4596.65
9785,4169.7
9786,4570.29
9787,4568.24
9788,4907.59
9789,4167.53
9790,4388.23
9791,4713.89
9792,4603.0
9793,4568.04
9794,4308.87
9795,4392.78
9796,4812.63
9797,4516.88
9798,4614.85
9799,4503.23
9800,4259.72
9801,4743.78
9802,4645.86
9803,5058.08
9804,4299.79
9805,4720.17
9806,4233.07
9807,4569.1
9808,4756.69
9809,4060.66
9810,4487.68
9811,4406.28
9812,4375.04
9813,4623.85
9814,4792.32
9815,4506.3
9816,4584.14
9817,4563.76
9818,4538.51
9819,4289.69
9820,4792.23
9821,4606.89
9822,4630.11
9823,4356.1
9824,4435.89
9825,4501.01
9826,4191.22
9827,4156.51
9828,4405.36
9829,4662.42
9830,4394.29
9831,4311.2
9832,4358.28
9833,4440.83
9834,4464.46
9835,5040.47
9836,4787.13
9837,4780.76
9838,4814.07
9839,4319.37
9840,4268.75
9841,4295.58
9842,4853.77
9843,4424.34
9844,4263.92
9845,4451.79
9846,4496.19
9847,4612.47
9848,4608.93
9849,4362.85
9850,4709.14
9851,4406.92
9852,4517.7
9853,4710.75
9854,4407.67
9855,4424.68
9856,4690.37
9857,4359.7
9858,4468.19
9859,4683.51
9860,5026.26
9861,4695.76
9862,4665.88
9863,4679.61
9864,4313.63
9865,4585.66
9866,4552.9
9867,4633.62
9868,4587.22
9869,4647.79
9870,4490.34
9871,4575.34
9872,4281.9
9873,4489.77
9874,4881.04
9875,4636.58
9876,4559.42
9877,4997.82
9878,4254.21
9879,4312.09
9880,4957.27
9881,4576.95
9882,4511.48
9883,4293.39
9884,4670.08
9885,4692.63
9886,4318.66
9887,4537.1
9888,4492.95
9889,4628.53
9890,4314.8
9891,4856.96
9892,4780.62
9893,4488.88
9894,4522.86
9895,4541.58
9896,4395.39
9897,4472.35
9898,4512.36
9899,4943.01
9900,4791.26
9901,4788.97
9902,4660.41
9903,4321.09
9904,4567.32
9905,4798.96
9906,4290.25
9907,4723.57
9908,5109.21
9909,4821.63
9910,4902.54
9911,4629.83
9912,4801.53
9913,4416.85
9914,4763.12
9915,4731.25
9916,4648.43
9917,4883.3
9918,4460.01
9919,4540.82
9920,4605.81
9921,4349.23
9922,4636.74
9923,4192.66
9924,4824.98
9925,4596.9
9926,4467.7
9927,4396.53
9928,4534.01
9929,4745.28
9930,4713.63
9931,4427.77
9932,4396.12
9933,4739.92
9934,4425.28
9935,4604.44
9936,4619.47
9937,4662.94
9938,4788.17
9939,4304.02
9940,4156.39
9941,4463.82
9942,5005.46
9943,5056.32
9944,5013.14
9945,4551.16
9946,4188.57
9947,4060.88
9948,4456.32
9949,4551.8
9950,4894.63
9951,4796.2
9952,4650.35
9953,4395.56
9954,4379.81
9955,4657.81
9956,4759.44
9957,4690.18
9958,4364.74
9959,4750.2
9960,4699.3
9961,4357.85
9962,4423.72
9963,4760.64
9964,4550.23
9965,4967.3
9966,4719.18
9967,4493.98
9968,4603.27
9969,4620.53
9970,4440.1
9971,4398.47
9972,4767.63
9973,4800.96
9974,4746.24
9975,4954.93
9976,4485.43
9977,4992.14
9978,4404.28
9979,4379.2
9980,4208.93
9981,4509.61
9982,4496.82
9983,4732.5
9984,4668.52
9985,4340.71
9986,4523.98
9987,4529.29
9988,4208.87
9989,4390.95
9990,4439.41
9991,4943.47
9992,4660.14
9993,4768.12
9994,4274.93
9995,4890.57
9996,4915.44
9997,4162.12
9998,4457.97
9999,4732.81
10000,4767.21
